id,split,label,label_name,text
79,train,1,misc.forsale,"(1)           Uniden 40 Channel CB Transceiver,  Model Pro 710e.  
    
   This is a home base unit, with connectors for external speaker and 
   PA speaker. 3.5""x3"" internal speaker, chanel 9/10 button, NB/ANL/PA  
   selector buttons, Volume, Squelch, RF Gain, Tone and Mic Gain controls,
   Comes with Mic.  Side mount for mic.  measures 14""x8""x3"". Plugs into  
   110v.  Black
   
   Like new. (actually brand new)      Asking $105, shipping included
    
 
(2)         Midland International Model 77-101C, 40 chanel, car unit
 
    This one is well used. black w/silver front. comes with mic, power 
    cord for 12v cigarette lighter socket,  gutter mount antena is also
    included (easy to install and remove).    
                                           Asking $45, shipping included
                                            
 
    Or both for $130, including shipping.  The Uniden alone is about 
    $150 in Kmart.  These two will work nicely together, have one in 
    the garage and one in your truck. 
 "
80,train,3,sci.med,"I got asked in Sci. Med. Nutrition about vitamin C and oxalate production(
toxic, kidney stone formation?).  I decided to post my answer here as well 
because of the recent question about kidney stones.  Not long after I got 
into Sci. Med. I got flamed by a medical fellow for stating that magnesium 
would prevent kidney stone formation.  I'm going to state it again here.
But the best way to prevent kidney stones from forming is to take B6 
supplements.  Read on to find out why(I have my asbestos suit on now guys).

Vitamin C will form oxalic acid.  But large doses are needed (above 6 grams 
per day).

	1. Review Article ""Nutritional factors in calcium containing kidney 
	   stones with particular emphasis on Vitamin C"" Int. Clin. Nutr. Rev.
	   5(3):110-129(1985).

But glycine also forms oxalic acid(D-amino acid oxidases).  For both 
glycine and vitamin C, one of the best ways to drastically reduce this 
production is not to cut back on dietary intake of vitamin C or glycine, 
but to increase your intake of vitamin B6.

	2. ""Control of hyperoxaluria with large doses of pyridoxine in 
	    patients with kidney stones"" Int. Urol. Nephrol. 20(4):353-59(1988)
	    200 to 500 mg of B6 each day significasntly decreased the urinary 
	    excretion of oxalate over the 18 month treatment program.

	3. The action of pyridoxine in primary hyperoxaluria"" Clin. Sci. 38
	   :277-86(1970).  Patients receiving at least 150mg B6 each day 
	   showed a significant reduction in urinary oxalate levels.

For gylcine, this effect is due to increased transaminase activity(B6 is 
required for transaminase activity) which makes less glycine available for 
oxidative deamination(D-amino acid oxidases).  For vitamin C, the effect is 
quite different.  There are different pathways for vitamin C catabolism.  
The pathway that leads to oxalic acid formation will usually have 17 to 40% 
of the ingested dose going into oxalic acid.  But this is highly variable 
and the vitamin C review article pointed out that unless the dose gets upto 
6 grams per day, not too much vitamin C gets catabolized to form oxalic 
acid.  At very high doses of vitamin C(above 10 grams per day), more of the 
extra vitamin C (more than 40% conversion) can end up as oxalic acid.  In a 
very early study on vitamin C and oxalic production(Proc. Soc. Exp. Biol. 
Med. 85:190-92(1954), intakes of 2 grams per day up to 9 grams per day 
increased the average oxalic acid excretion from 38mg per day up to 178mg 
per day.  Until 8 grams per day was reached, the average excreted was 
increased by only 3 to 12mg per day(2 gram dose, 4 gram dose, 8 gram dose 
and 9gram dose). 8 grams jumped it to 45mg over the average excretion 
before supplementation and 9 grams jumped it to 150 mg over the average 
before supplementation.

B6 is required by more enzymes than any other vitamin in the body.  There 
are probably some enzymes that require vitamin B6 that we don't know about 
yet.  Vitamin C catabolism is still not completely understood but the 
speculation is that this other pathway that does not form oxalic acid must 
have an enzyme in it that requires B6.  Differences in B6 levels could then 
explain the very variable production of oxalic acid from a vitamin C 
challenge(this is not the preferred route of catabolism).  Increasing your 
intake of B6 would then result in less oxalic acid being formmed if you 
take vitamin C supplements.  Since the typical American diet is deficient 
in B6, some researchers believe that the main cause of calcium-oxalate 
kidney stones is B6 deficiency(especially since so little oxalic acid gets 
absorbed from the gut).  Diets providing 0 to 130mg of oxalic acid per day 
showed absolutely no change in urinary excretion of oxalate(Urol Int.35:309
-15,1980).  If 400mg was present each day, there was a significant increase 
in urinary oxalate excretion.

	Here are the high oxalate foods:

	1. Beans, coca, instant coffee, parsley, rhubarb, spinach and tea.
	   Contain at least 25mg/100grams

	2. Beet tops, carrots, celery, chocolate, cumber, grapefruit, kale, 
	   peanuts, pepper, sweet potatoe.
	   Contain 10 to 25 mg/100grams.

If the threshold is 130mg per day, you can see that you really have a lot 
of latitude in food selection.  A recent N.Eng.J. Med. article also points 
out that one good way to prevent kidney stone formation is to increase your 
intake of calcium which will prevent most of the dietary oxalate from being 
absorbed at all.  If you also increase your intake of B6, you shouldn't 
have to worry about kidney stones at all. The RDA for B6 is 2mg per day for 
males and 1.6mg per day for females(directly related to protein intake).
B6 can be toxic(nerve damage) if it is consumed in doses of 500mg or more 
per day for an extended peroid(weeks to months).  

The USDA food survey done in 1986 had an average intake of 1.87 mg per day 
for males and 1.16mg per day for females living in the U.S.  Coupled with 
this low intake was a high protein diet(which greatly increases the B6 
requirement), as well as the presence of some of the 40 different drugs that 
either block B6 absorption, are metabolic antagonists of B6, or promote B6 
excretion in the urine.  Common ones are: birth control pills, alcohol,
isoniazid, penicillamine, and corticosteroids.  I tell my students to 
supplement all their patients that are going to get any of the drugs that 
increase the B6 requirement.  The dose recommended for patients taking 
birth control pills is 10-15mg per day and this should work for most of the 
other drugs that increase the B6 requirement(this would be on top of your 
dietary intake of B6).  Any patient that has a history of kidney stone 
formation should be given B6 supplements.

One other good way to prevent kidney stone formation is to make sure your 
Ca/Mg dietary ratio is 2/1.  Magnesium-oxalate is much more soluble than is 
calcium-oxalate.

	4. ""The magnesium:calcium ratio in the concentrated urines of 
patients with calcium oxalate calculi""Invest. Urol 10:147(1972)

	5. ""Effect of magnesium citrate and magnesium oxide on the 
crystallization of calcium in urine: changes producted by food-magnesium 
interaction""J. Urol. 143(2):248-51(1990).

	6.Review Article, ""Magnesium in the physiopathology and treatment 
of renal calcium stones"" J. Presse Med. 161(1):25-27(1987).

There are actually about three times as many articles published in the 
medical literature on the role of magnesium in preventing kidney stone 
formation than there are for B6.  I thought that I was being pretty safe in 
stating that magnesium would prevent kidney stone formation in an earlier 
post in this news group but good old John A. in Mass. jumped all over me. I 
guess that he doesn't read the medical literature.  Oh well, since kidney 
stones can be a real pain and a lot of people suffer from them, I thought 
I'd tell you how you can avoid the pain and stay out of the doctor's office.

Martin Banschbach, Ph.D.
Professor of Biochemistry and Chairman
Department of Biochemistry and Microbiology
OSU College of Osteopathic Medicine
1111 W. 17th Street
Tulsa, Ok. 74107"
81,train,1,misc.forsale,"These programs all include complete printed manuals and
registration cards. I need to get rid of some excess.
They're the latest versions. I've priced these programs
at less than half the list price and significantly less
than the cheapest mail-order price around.
 
* MICROSOFT ENTERTAINMENT PACK VOLUME ONE, includes eight
different Windows-based games, including Tetris, Taipei,
Minesweeper, TicTactics, Golf, Cruel, Pegged, and IdleWild,
list $49, sale $20.
 
* JUST JOKING FOR WINDOWS 1.0, database of jokes from
WordStar, can quickly find jokes for many different
occasions, useful for business writers, speechwriters,
presenters, and others, more than 2,800 jokes under 250
topics, can search by keyword and author, list $49, sale 
$25.
 
* HUMOR PROCESSOR 2.02, DOS-based database of jokes,
requires only 384 KB of RAM, along with thousands of
categorized jokes you can quickly find also includes an
online tutorial for writing your own jokes with proven
comedy forumulas, list $99, sale $45.
 
* HISTORY OF THE WORLD 1.0, multimedia CD-ROM covering cave
society to the present, includes recordings of 25 famous
speeches from Churchhill, Gandi, and others, list $795, sale
$160.
 
If you're interested in any of these programs, please phone me at
215-885-7446 (Philadelphia) and I'll save the package for you."
83,train,3,sci.med,"

Shouldn't have.  But he may need to see the shrink about why he
wanted to kill himself.  Depressed people can be succesfully treated
usually.





-- 
----------------------------------------------------------------------------
Gordon Banks  N3JXP      | ""Skepticism is the chastity of the intellect, and
geb@cadre.dsl.pitt.edu   |  it is shameful to surrender it too soon."" "
85,train,0,comp.graphics,"Hi Netters,

I'm building a CAD package and need a 3D graphics library that can handle
some rudimentry tasks, such as hidden line removal, shading, animation, etc.

Can you please offer some recommendations?

I'll also need contact info (name, address, email...) if you can find it.

Thanks

(Please Post Your Responses, in case others have same need)"
86,train,4,sci.space,"
Nope, I haven't seen the film, but Taylor's biography (""The Curve of 
Binding Energy"") contains a short section on Orion and this test flight.
Apparently it was quite impressi, and got von Braun very excited.

In Real Life:Mike Williams     | Perpetual Grad Student
e-mail      :mrw9e@virginia.edu|   - It's not just a job, it's an indenture"
87,train,1,misc.forsale,"Sorry to waste the bandwidth. Does anyone know a software mail order company 
called ""Software Unlimited""? I ordered a software from them and they charged my
credit card but never did send the package to me.

I call them many times but nobody answer the phone. I also check Computer
Shoppers and found they don't advertise anymore. If you know if they are still
in business or you know how to contact them, please tell me.

Thank you very much."
88,train,0,comp.graphics,"Does anyone know of a good way (standard PC application/PD utility) to
convert tif/img/tga files into LaserJet III format.  We would also like to
do the same, converting to HPGL (HP plotter) files.

Please email any response.

Is this the correct group?

Thanks in advance.  Michael."
89,train,1,misc.forsale,"I have the following for sale:

TI 855 Printer in excellect working condition
 $100 + postage

Game = The Lost Files of Sherlock Holmes 
  Original box and contents used 1 time and
  unregistered  $30 + postage

If iterested EMAIL me at:

EMAIL = caldwell@epcot.spdc.ti.com"
90,train,2,rec.autos,": 
: > 
: > HELP!!!
: > my wife has informed me that she wants a convertible for her next car.
: 
:
: FYI, just last week the PBS show Motor Week gave the results of what they 
: thought were the best cars for '93.  In the convertible category, the 
: Honda Civic del Sol achieved this honor.  
:  
: The one down-side I see with the car is its interior, it looks 
: inexpensive and dull.
: 
I own a del Sol and I must vouch for the interior.  I really looks snazzy when
the top is off.  I looks a lot better in person than on the television.  (I saw
that Motorweek as well.  Needless to say I was smiling a bit by the time it
was over ...)  :*)

Watch out for that darned ""convertible tan"" tho..."
91,train,1,misc.forsale,"I have a pair of car speakers for sale. They are BRAND NEW, still in box and 
plastic wrap. I got them at Highland's going-out-of-business sale just yesterday
However they won't fit my car's rear deck because it's not the right size.
So, I am trying to sale them here.

INFINITY RS-6903 
6x9 Three-Way
Freq. Resp. 40-22k Hz
Power Capacity: 90 Watts per channel
Sensitivity: 93 dB SPL/1W/1m
Impedance 4 ohms
Mouting Depth 3""

List Price $200
Stereo Store $140-165 + tax
Mail Order Catalog Price $149 + S/H
My Price $120 obo + Shipping

Please e-mail me at fang@en.ecn.purdue.edu
or call me at (317)743-1394 "
92,train,3,sci.med,"
Endometriosis is where cells that would normally be lining the uteris exist
outside the uteris.  Sometimes this causes problems, often it doesn't.
There is generally no need to remove pockets of endometriosis unless they are
causing other problems.  One lady I know had Endometriosis in an ovary.  
This caused her a _great_ deal of pain.  Another lady I know has an     
endometrial cyst in her abdominal wall; she is not having it removed.

The American Fertility Society has information on this and they probably 
maintain a list of physicians in all parts of the continent that deal with
endometriosis.  You can reach them at:

The American Fertility Society
2140 11th Ave South
Suite 200
Birmingham, Alabama 35205-2800
(205)933-8494"
94,train,0,comp.graphics,"I saw this subject and all I could think of was a parade at Wrigley Field
in Chicago.

Or maybe it's just me. 

:)


-- 
Marc Cooper - Graphics Programmer - Sverdrup Tech.| ""As a child, I WAS an 
fsmarc@lerc.nasa.gov                              |       imaginary playmate.""
NASA Lewis Research Center  MS 5-11               |                        
21000 Brookpark Dr.                               | Tom Robbins
Cleveland, OH  44135               (216) 433-8898 | Even Cowgirls Get the Blues"
96,train,4,sci.space,"SOmebody mentioned  a re-boost of HST during this mission,  meaning
that Weight is a very tight  margin on this  mission.

How will said re-boost be done?

Grapple, HST,  stow it in Cargo bay,  do OMS burn to high altitude,  

unstow  HST,   repair  gyros,  costar install,  fix solar arrays,

then return to earth?

My guess is  why  bother with  usingthe shuttle to reboost?

why not  grapple,  do all said fixes,   bolt a small  liquid  fueled
thruster module  to  HST,   then let it make the re-boost.  it has to be
cheaper on mass then usingthe shuttle as a tug.   that way, now that
they are going to need at least 5  spacewalks,  then they can carry
an EDO pallet,  and  sit on station and even  maybe do the  solar array
tilt  motor  fix."
97,train,2,rec.autos,"
the transmission in my car contradicts both your assertions..  i get much
stronger acceleration if i let the convertor lockup.. which i can induce
by briefly lifting off,  then quickly (but not too quickly to trigger
a kickdown) applying throttle.  above 3000 rpms, the convertor will never
unlock;  it would kickdown first.

who says there's no skill involved in driving an automatic?  i think
of it as the throttle and shifter combined into a single pedal.  with
my car i can pretty much influence its shifting patterns with my
right foot, while having both hands to steer.
"
98,train,4,sci.space,"
No, instead you have stupid things like 3600 and 86400 and 31556925.9747 and
299792.458 and 9.80665 and ...

How many cc's in a ml anyway?  The metric system has its problems, just not
as many of them.
"
100,train,0,comp.graphics,"==============================================================================
Bear with me i'm new at this game, but could anyone explain exactly what DMORF
does, does it simply fade one bitmap into another or does it re shape one bitma
p into another. Please excuse my ignorance, i' not even sure if i've posted thi
s message correctly.
"
101,train,3,sci.med,"JL> From: jlecher@pbs.org
JL> > I would not classify a mild headache that was continuous for weeks
JL> > as migraine, even if the other typical features were there (e.g.,
JL> > unilateral, nausea and vomiting, photophobia).  Migraines are, by
JL> > common agreement, episodic rather than constant.
JL> >
JL> Well, I'm glad that you aren't my doctor, then, or I'd still be suffering.
JL> Remember, I was tested for any other cause, and there was nothing. I'm
JL> otherwise very healthy.
JL> The nagging pain has all of the qualifications: it's on one side, and
JL> frequently included my entire right side: right arm, right leg, right eye,
JL> even the right side of my tongue hurt or tingled. Noise hurt, light hurt,
JL> thinking hurt. When it got bad, I would lose my ability to read.

The differential diagnosis between migraine and non-migranous pain
is not *always* important, because some therapies are effective in
both (e.g., tricyclic antidepressants such as amitriptyline,
non-steroidal anti-inflammatory drugs such as ibuprofen).  Other
therapies may be more specific: beta-blockers such as propranolol
work better in migraine than tension-type headache.

The most important thing, from your perspective, is that you got
relief.  Also, please understand that a diagnosis other than
migraine does not necessarily mean ""psychogenic""; I suspect that
organic factors play as large a role in tension-type headache as in
migraine."
102,train,3,sci.med,"My husband woke up three days ago with a small sore spot
(a spot about the size of a nickel) on one of his testicles. Bottom side,
no knots or lumps, just a little sore spot.  He says it reminds him of 
how a bruise feels.  He has no recollection of hitting it or anything like
that that would cause a bruise. (He asssures me he'd remember something
like that :-) 

Any clues as to what it might be?  He's somewhat of a hypochondriac (sp?)
so he's sure he's gonna die. . .

Thanks!!
"
103,train,2,rec.autos,"
even a minivan based on viper running gear?"
104,train,2,rec.autos,"
Warren Brown, the Washington Post's auto writer was the first journalist
to get his hands on the New Yorker.  If you'd like his impressions of it
his review appeared in Friday's paper, in the ""Weekend"" section.
He is not your traditional auto writer...
Enjoy.

"
105,train,3,sci.med,"
Ever heard of something called the placebo effect? I think Dyer is
reacting because it looks to be yet another case of the same old
quackery over and over again.

It true that current medical knowledge is limited, but do you realize
just HOW MANY quacks exist eager to suck your $$$$. It's playing the
lottery at best.

If the results you got were so clear and obvious, would you mind
trying a little experiment to see if it is true? It would be quite
simple. Have sugar pills and have real pills.  Take one set for one
week and the other set for another week without knowing which ones are
the real pills. Then at the end of the 2 weeks compare the results.
Let's say you're wife would know which are the real ones. If what you
are experiencing is true there should be a marked difference between
each week. 
 
john
"
107,train,2,rec.autos,"

nice theory.  too bad the MR2's never came with a four cylinder over 2.0
liters.  More like 1.6.  Or did they? were the nonturbo MR2II's  2.2 or
some such?

I also understand that anyone using balancing shafts on four cylinders, must
pay SAAB a royalty for using their patented design..like Porsche's 3.0 I4..."
108,train,2,rec.autos,"

A list of options that would be useful. They can be existing
options on a car, or things you'd like to have...

1) Tripmeter, great little gadget. Lets you keep rough track of>
   mileage, makes a good second guesser for your gas gauge...

2) Full size spare

3) Built in mountings and power systems for radar detectors.

4) a fitting that allows you to generate household current with
the engine running, and plug ins in the trunk, engine compartment
and cabin.

Feel free to add on...

5) Power windows"
109,train,3,sci.med,"


No, this is wrong.  The purpose is to preserve the substances in
the tubes longer by creating relativistic speeds and thus
time dilatation.  Of course, by slowing the subjective time of
the test tubes they get less bored, which is probably what you
were thinking of."
110,train,2,rec.autos,"


I have been for a fairly hard run in an MX5, what they lack in power they
surely make up for in handling.  Great for back streets with heaps of corners.
They are a fairly light car with a low center of gravity and a quite free
revving DOHC engine, a fun car.  Have you driven a TURBO converted
MX5?  Now they are starting to perform!  I've often thought a Mazda rotary
would go well in the XM5 too....anyone done it?

Regards Scott.
_______________________________________________________________________________
Scott Fisher [scott@psy.uwa.oz.au]  PH: Aus [61] Perth (09) Local (380 3272).                
                                                             _--_|\       N
Department of Psychology                                    /      \    W + E
University of Western Australia.      Perth [32S, 116E]-->  *_.--._/      S
Nedlands, 6009.  PERTH, W.A.                                      v       

Joy is a Jaguar XJ6 with a flat battery, a blown oil seal and an unsympathetic 
wife, 9km outside of a small remote town, 3:15am on a cold wet winters morning."
111,train,4,sci.space,"Reading from a Amoco Performance Products data sheet, their
ERL-1906 resin with T40 carbon fiber reinforcement has a compressive
strength of 280,000 psi.  It has a density of 0.058 lb/cu in,
therefore the theoretical height for a constant section column
that can just support itself is 4.8 million inches, or 400,000 ft,
or 75 Statute miles.

Now, a real structure will have horizontal bracing (either a truss
type, or guy wires, or both) and will be used below the crush strength.
Let us assume that we will operate at 40% of the theoretical 
strength.  This gives a working height of 30 miles for a constant
section column.  

A constant section column is not the limit on how high you can
build something if you allow a tapering of the cross section
as you go up.  For example, let us say you have a 280,000 pound
load to support at the top of the tower (for simplicity in
calculation).  This requires 2.5 square inches of column cross
sectional area to support the weight.  The mile of structure
below the payload will itself weigh 9,200 lb, so at 1 mile 
below the payload, the total load is now 289,200 lb, a 3.3% increase.

The next mile of structure must be 3.3% thicker in cross section
to support the top mile of tower plus the payload.  Each mile
of structure must increase in area by the same ratio all the way
to the bottom.  We can see from this that there is no theoretical
limit on area, although there will be practical limits based
on how much composites we can afford to by at $40/lb, and how
much load you need to support on the ground (for which you need
a foundation that the bedrock can support.

Let us arbitrarily choose $1 billion as the limit in costruction
cost.  With this we can afford perhaps 10,000,000 lb of composites,
assuming our finished structure costs $100/lb.  The $40/lb figure
is just for materials cost.  Then we have a tower/payload mass
ratio of 35.7:1.  At a 3.3% mass ratio per mile, the tower
height becomes 111 miles.  This is clearly above the significant
atmosphere.  A rocket launched from the top of the tower will still
have to provide orbital velocity, but atmospheric drag and g-losses
will be almost eliminated.  G-losses are the component of
rocket thrust in the vertical direction to counter gravity,
but which do not contribute to horizontal orbital velocity.  Thus
they represent wasted thrust.  Together with drag, rockets starting
from the ground have a 15% velocity penalty to contend with.

This analysis is simplified, in that it does not consider wind
loads.  These will require more structural support over the first
15 miles of height.  Above that, the air pressure drops to a low
enough value for it not to be a big factor.

Dani Eder
"
112,train,2,rec.autos,"
There is something going on here.  It seems that once a month, the VW
group must have get a specific detailed question about Hondas.  I
would like to ask that next month we get one about Hyundai instead of
Honda.  Thank you."
113,train,0,comp.graphics,"
The 68070 is a variation of the 68010 that was done a few years ago by
the European partners of Motorola. It has some integrated I/O controllers
and half a MMU, but otherwise it's a 68010. Think of it the same as
the 8086 and 80186 were.

		Burkhard Neidecker-Lutz"
114,train,2,rec.autos,ites:
117,train,4,sci.space,"
The Orion concept as actually proposed (as opposed to the way it has been
somewhat misrepresented in some fiction) included wrapping a thick layer
of reaction mass -- probably plastic of some sort -- around each bomb.
The bomb vaporizes the reaction mass, and it's that which transfers
momentum to the pusher plate."
119,train,0,comp.graphics,"  Does anyone know how to convert a targa or similar 24 bit picture into a list
 of R G B values and then convert back to targa after doing operations on the p
ixels R G B codes.
ex.  Targa ---->000100255pixel 1
001200201pixel 2etc....
If no one can help me with this could someone explain how the 24 bit data is st
ored in the targa file and also how its stored in the 8 bit targas.   Thanks
"
120,train,4,sci.space,"Posted to the Internet by wmiler@nyx.cs.du.edu
 
000062David42      041493003715
 
             The Lunar Tele-operation Model One (LTM1)
             =========================================
                        By David H. Mitchell
                          March 23, 1993
 
INTRODUCTION:
 
In order to increase public interest in space-based and lunar operations, a
real miniature lunar-like environment is being constructed on which to test
tele-operated models. These models are remotely-controlled by individuals
located world-wide using their personal computers, for EduTainment
purposes.
Not only does this provide a test-bed for simple tele-operation and
tele-presence activities but it also provides for the sharing of
information
on methods of operating in space, including, but not limited to, layout of
a
lunar colony, tele-operating machines for work and play, disseminating
educational information, providing contests and awards for creativity and
achievement and provides a new way for students worldwide to participate in
Twenty-First century remote learning methods.
 
Because of the nature of the LTM1 project, people of all ages, interests
and
skills can contribute scenery and murals, models and structures,
interfacing
and electronics, software and graphics. In operation LTM1 is an evolving
playground and laboratory that can be used by children, students and
professionals worldwide. Using a personal computer at home or a terminal at
a participating institution a user is able to tele-operate real models at
the
LTM1 base for experimental or recreational purposes. Because a real
facility
exists, ample opportunity is provided for media coverage of the
construction
of the lunar model, its operation and new features to be added as suggested
by the users themselves.
 
This has broad inherent interest for a wide range of groups:
 - tele-operations and virtual reality research
 - radio control, model railroad and ham radio operation
 - astronomy and space planetariums and science centers
 - art and theater
 - bbs and online network users
 - software and game developers
 - manufacturers and retailers of model rockets, cars and trains
 - children
 - the child in all of us
 
LTM1 OVERALL DESIGN:
 
A room 14 feet by 8 feet contains the base lunar layout. The walls are used
for murals of distant moon mountains, star fields and a view of the earth.
The ""floor"" is the simulated lunar surface. A global call for contributions
is hereby made for material for the lunar surface, and for the design and
creation of scale models of lunar colony elements, scenery, and
machine-lets.
 
 The LTM1 initial design has 3 tele-operated machinelets:
 1. An SSTO scale model which will be able to lift off, hover and land;
 2. A bulldozerlet which will be able to move about in a quarry area; and
 3. A moon-train which will traverse most of the simulated lunar surface.
 
 Each machinelet has a small TV camera utilizing a CCD TV chip mounted on
 it. A personal computer digitizes the image (including reducing picture
 content and doing data-compression to allow for minimal images to be sent
 to the operator for control purposes) and also return control signals.
 
The first machinelet to be set up will be the moon-train since model trains
with TV cameras built in are almost off-the-shelf items and control
electronics for starting and stopping a train are minimal. The user will
receive an image once every 1 to 4 seconds depending on the speed of their
data link to LTM1.
 
Next, an SSTO scale model with a CCD TV chip will be suspended from a
servo-motor operated wire frame mounted on the ceiling allowing for the
SSTO
to be controlled by the operator to take off, hover over the entire lunar
landscape and land.
 
Finally, some tank models will be modified to be CCD TV chip equipped
bulldozerlets. The entire initial LTM1 will allow remote operators
worldwide
to receive minimal images while actually operating models for landing and
takeoff, traveling and doing work. The entire system is based on
commercially
available items and parts that can be easily obtained except for the
interface electronics which is well within the capability of many advanced
ham radio operator and computer hardware/software developers.
 
By taking a graphically oriented communications program (Dmodem) and adding
a tele-operations screen and controls, the necessary user interface can be
provided in under 80 man hours.
 
PLAN OF ACTION:
 
The Diaspar Virtual Reality Network has agreed to sponsor this project by
providing a host computer network and Internet access to that network.
Diaspar is providing the 14 foot by 8 foot facility for actual construction
of the lunar model. Diaspar has, in stock, the electronic tanks that can be
modified and one CCD TV chip. Diaspar also agrees to provide ""rail stock""
for the lunar train model. Diaspar will make available the Dmodem graphical
communications package and modify it for control of the machines-lets.
An initial ""ground breaking"" with miniature shovels will be performed for
a live photo-session and news conference on April 30, 1993. The initial
models will be put in place. A time-lapse record will be started for
historical purposes. It is not expected that this event will be completely
serious or solemn. The lunar colony will be declared open for additional
building, operations and experiments. A photographer will be present and
the photographs taken will be converted to .gif images for distribution
world-wide to major online networks and bbs's. A press release will be
issued
calling for contributions of ideas, time, talent, materials and scale
models
for the simulated lunar colony.
 
A contest for new designs and techniques for working on the moon will then
be
announced. Universities will be invited to participate, the goal being to
find instructors who wish to have class participation in various aspects of
the lunar colony model. Field trips to LTM1 can be arranged and at that
time
the results of the class work will be added to the model. Contributors will
then be able to tele-operate any contributed machine-lets once they return
to
their campus.
 
A monthly LTM1 newsletter will be issued both electronically online and via
conventional means to the media. Any major new tele-operated equipment
addition will be marked with an invitation to the television news media.
Having a large, real model space colony will be a very attractive photo
opportunity for the television community. Especially since the ""action""
will
be controlled by people all over the world. Science fiction writers will be
invited to issue ""challenges"" to engineering and human factors students at
universities to build and operate the tele-operated equipment to perform
lunar tasks. Using counter-weight and pulley systems, 1/6 gravity may be
simulated to some extent to try various traction challenges.
 
The long term goal is creating world-wide interest, education,
experimentation
and remote operation of a lunar colony. LTM1 has the potential of being a
long
term global EduTainment method for space activities and may be the generic
example of how to teach and explore in many other subject areas not limited
to space EduTainment. All of this facilitates the kind of spirit which can
lead to a generation of people who are ready for the leap to the stars!
 
CONCLUSION:
 
EduTainment is the blending of education and entertainment. Anyone who has
ever enjoyed seeing miniatures will probably see the potential impact of a
globally available layout for recreation, education and experimentation
purposes. By creating a tele-operated model lunar colony we not only create
world-wide publicity, but also a method of trying new ideas that require
real
(not virtual) skills and open a new method for putting people's minds in
space.
 
 
MOONLIGHTERS:
 
""Illuminating the path of knowledge about space and lunar development.""
The following people are already engaged in various parts of this work:
David42, Rob47, Dash, Hyson, Jzer0, Vril, Wyatt, The Dark One, Tiggertoo,
The Mad Hatter, Sir Robin, Jogden.
 
Come join the discussion any Friday night from 10:30 to midnight PST in
 
Diaspar Virtual Reality Network. Ideas welcome!
 
Internet telnet to: 192.215.11.1 or diaspar.com
 
(voice)  714-376-1776
(2400bd) 714-376-1200
(9600bd) 714-376-1234"
121,train,2,rec.autos,"
GM, at least, is heading in that direction.  One of the post-sale
questions they asked me was if I'd like the choice of a cigarette
liter or an accessory plug, and another whether I'd like the choice of
an ashtray or a cup holder.

The '93 Geo Storms have the cigarette lighter vs accessory plug option
(which did not exist in the '92 I bought) -- I'm not sure about the
ash tray vs cup holder.  It's a step in the right direction.

The ashtray does make a convenient change-holder so it's not
completely useless."
122,train,4,sci.space,"The only ether I see here is the stuff you must
have been breathing before you posted...
"
123,train,4,sci.space,"
 >In article <1993Apr19.020359.26996@sq.sq.com>, msb@sq.sq.com (Mark Brader) 

MB>                                                             So the
MB> 1970 figure seems unlikely to actually be anything but a perijove.

JG>Sorry, _perijoves_...I'm not used to talking this language.

Couldn't we just say periapsis or apoapsis?

 "
124,train,4,sci.space,"
   My understanding is that the 'expected errors' are basically
   known bugs in the warning system software - things are checked
   that don't have the right values in yet because they aren't
   set till after launch, and suchlike. Rather than fix the code
   and possibly introduce new bugs, they just tell the crew
   'ok, if you see a warning no. 213 before liftoff, ignore it'.

Good grief. And I thought the Shuttle software was known for being
well-engineered. If this is actually the case, every member of the
programming team should be taken out and shot.

(given that I've heard the Shuttle software rated as Level 5 in
maturity, I strongly doubt that this is the case)."
125,train,2,rec.autos,"

	Yeah.  I don't use the clutch all the time either.  I've done it
with Fords, BMW, Datsun, and Chevy and it works fine.  I can't think of
any reason that it would damage the tranny.  Essentially you are just
doing what the synchros do anyhow - match the engine speed with the
tranny speed and slip it into gear.




	Sounds about right.  I usually slip it out during throttle-down
and then blip the throttle and wait until it feels like things are right
(usually about a second) and then slip it into gear...

-- 
--------------------------------------------------------------------
Jon ""You obviously don't know who you're dealing with"" Gross
jong@halcyon.com"
127,train,3,sci.med,"Following a series of miscarriages, my wife was given a transfusion of
my white cells. (The theory as I understand it is that there is some kind
of immune blocking that prevents the body from attacking the pregnancy as
it normally would a ""foreign"" body. Where this blocking is deficient, the
body evicts the ""intruder"", resulting in a miscarriage. The white cells
apparently enhance the blocking capability.) Following the transfusion, she
successfully carried the next pregnancy to term, and Jake is now an active
9 month-old who cannot wait to walk.
     We're now thinking about having another child, but no one (including
the OBGYN who supervised the first transfusion) really seems to know
whether or not the transfusion process needs to be repeated for successive
pregnancies.
     Is there anyone in net-land who has experience with this?
Thanks...Gene (and Jane and Jake)"
128,train,2,rec.autos,"My friend brought a subaru SVX recently.  I had drove it for couples times and I
think its a great car, esp on snow.  However when she took it to a local Subaru
dealer for a oil change, the bill came out to be about 80 dollars.  The dealer
told us it is because to change the oil filter on a SVX it is necessary to
disassemble a metal cover under the engine and that took an hour of labour.
At first, we think we are being ripped off so she phone to a dealer in Toronto
but found out the they are charging roughly the same price.  So is there any
SVX owner out there that has the same problem ?  And if the oil change story is
true, then the engineer of Subaru looks pretty stubid to me. By the way, the car
looks great."
